Timestamp,Voltage (V),Current (A)
1744147217,0.40976958514999995,-6.634843910499795e-08
1744147227,0.4169795414,-1.1953933451475999e-05
1744147237,0.41699096015,-1.6187625301874996e-05
1744147247,0.41739337265,3.9291842221e-07
1744147257,0.41738392264999996,4.524508148409987e-07
1744147267,0.41736423514999993,-2.6103184866839966e-06
1744147277,0.41739967264999994,-1.7816180750899986e-06
1744147287,0.41714964139999994,-1.2474752766648999e-05
1744147297,0.41746857889999994,-1.1481357951489e-05
1744147307,0.4173449414,1.3803422621499946e-07
1744147317,0.4174607039,5.770708565900229e-08
1744147327,0.41746109765,1.7807896936199847e-07
1744147337,0.41653972265,-7.802618421529973e-07
1744147347,0.41651137265,-1.223160178060023e-07
1744147357,0.41685314765,-1.6206162334311e-05
1744147367,0.41695316014999995,-9.997682393823e-06
1744147377,0.41718507889999995,-4.582403171429975e-07
1744147387,0.41699529139999997,-7.578035143939978e-07
1744147397,0.41755008514999997,-1.1774742137928002e-05
1744147407,0.4174803914,2.4889993943800175e-07
1744147417,0.4173315539,-6.810411877680017e-07
1744147427,0.41730162889999994,-8.420519502729982e-07
1744147437,0.4175268539,-2.468468510940009e-07
1744147447,0.41756111014999997,-2.4553975265300207e-07
1744147457,0.4174118789,4.4246933583699967e-07
1744147467,0.41753709139999995,-8.497757137880017e-07
1744147477,0.4175898539,-1.295644727970007e-07
1744147487,0.41753630389999996,3.973150260570016e-07
1744147497,0.41757449764999993,9.523565549580037e-07
1744147507,0.41758670389999997,1.1248639305000402e-07
1744147517,0.4174961414,3.441992985000008e-07
1744147527,0.41752961015,2.270357473340036e-07
1744147537,0.41753039765,-1.5772650284400056e-07
1744147547,0.41758276639999997,-8.96712430532997e-07
1744147557,0.41761269139999996,-1.2338250011800016e-06
1744147567,0.41696024765,1.8021785771999777e-07
1744147577,0.41758355389999996,-2.7156289434199585e-07
1744147587,0.41760954139999995,1.020919809544998e-06
1744147597,0.41735557265,1.0262374117700121e-07
1744147607,0.41731068514999997,-1.1933049495089975e-06
1744147617,0.4173118664,-1.681832903719979e-07
1744147627,0.41726422264999996,-2.2724037447899824e-07
1744147637,0.41723547889999996,4.621946395829985e-07
1744147647,0.41722169764999995,-5.030381455300002e-07
1744147657,0.41717641639999997,-3.970443446779979e-07
1744147667,0.41718507889999995,-8.361105937229987e-07
1744147677,0.41718980389999993,4.439844698700136e-08
1744147687,0.4171787789,6.581405786020017e-07
1744147697,0.41714058514999997,1.6117589808998525e-08
1744147707,0.4171504288999999,-1.281385472249989e-07
1744147717,0.41711774765,-5.064841323289984e-07
1744147727,0.41711262889999995,5.671189962560012e-07
1744147737,0.41707364765,1.2104194648200124e-07
1744147747,0.4170984539,3.7735206804900357e-07
1744147757,0.4170598664,1.0566867759759983e-06
1744147767,0.41707049765,7.158905642680032e-07
1744147777,0.41705868515,-1.2720873373619967e-06
1744147787,0.41702954765,7.679368476459975e-07
1744147797,0.41705750389999996,6.259384261010024e-07
1744147807,0.41702482264999996,-5.462912212139982e-07
1744147817,0.41697875389999994,-2.419442626997695e-09
1744147827,0.41705238515,-4.180767468650023e-07
1744147837,0.41699096015,4.643335279409978e-07
1744147847,0.41702876014999996,1.3898484326300292e-07
1744147857,0.41695473515,1.0131664273600239e-07
1744147867,0.41702442889999997,3.666576262590003e-07
1744147877,0.41692402265,-2.662156734469976e-07
1744147887,0.41693898514999994,-5.436770243320006e-07
1744147897,0.41703033515,-4.269887816900017e-07
1744147907,0.4169976539,2.656545649090008e-07
1744147917,0.41650979765,3.449122612859983e-07
1744147927,0.41694528514999996,4.557779745090006e-07
1744147937,0.4169913539,-5.042560355099937e-08
