Timestamp,Voltage (V),Current (A)
1744216831,0.42684731015,-4.970967889800007e-07
1744216841,0.4291180664,-1.7561890690559993e-06
1744216851,0.42869911639999997,-1.526733879094998e-06
1744216861,0.42913263515,-1.8720455217809977e-06
1744216871,0.42915547265,-2.771448076319996e-06
1744216881,0.42875069764999996,8.337374595500071e-08
1744216891,0.42920508515,-2.9722955463800104e-07
1744216901,0.42913657264999994,-4.877777800425996e-06
1744216911,0.42910782889999993,-8.429639573146997e-06
1744216921,0.4289487539,-1.0540395519769962e-06
1744216931,0.4281856664,4.3664680641800307e-07
1744216941,0.4283219039,-2.2192583985629975e-06
1744216951,0.42825772264999995,-3.247974490299996e-07
1744216961,0.4291046789,-4.4350575289900157e-07
1744216971,0.42923501015,-4.926853405528997e-06
1744216981,0.42917791639999997,-7.065028800743001e-06
1744216991,0.42926414765,-9.159624257549975e-07
1744217001,0.42918776015,-2.298397267808999e-06
1744217011,0.42815534764999996,1.2163608213700255e-07
1744217021,0.4292645414,-6.573945886989997e-07
1744217031,0.4291708289,-1.2379839507649972e-06
1744217041,0.42858807889999995,-5.990504673779968e-07
1744217051,0.42929171014999995,-2.8709063849669976e-06
1744217061,0.4288684289,-8.540534905040003e-07
1744217071,0.4290936539,3.62855158067e-07
1744217081,0.4292928914,-6.365255826283996e-06
1744217091,0.4284628664,-7.374840749929977e-07
1744217101,0.4292330414,6.378211392010015e-07
1744217111,0.42932399764999996,-2.872094656277e-06
1744217121,0.42810573515,-1.916368041644002e-06
1744217131,0.42932399764999996,-1.2539067863189958e-06
1744217141,0.42926966015,-2.136317061124996e-06
1744217151,0.4284227039,-2.230546976008002e-06
1744217161,0.42926139139999997,-2.905247425825996e-06
1744217171,0.42911846015,-1.109175340761e-06
1744217181,0.42900545389999994,-1.0495241209989984e-06
1744217222,0.4292669039,3.0711185588336e-05
1744217232,0.4293031289,2.9447934358675e-05
1744217242,0.42938542264999996,2.9177959117042998e-05
1744217252,0.42929131639999996,2.9949384851495e-05
1744217262,0.42936337264999996,2.9901616344833e-05
1744217272,0.4293803039,3.0552432541319996e-05
1744217282,0.4291582289,2.9530638041851e-05
1744217292,0.42937676015,2.7917322084264e-05
1744217302,0.4293417164,2.7949643063896e-05
1744217312,0.42934604765,3.0535083780193996e-05
1744217322,0.42939290389999996,2.9552264579692998e-05
1744217332,0.42931297264999996,3.1336929260182e-05
1744217342,0.42939605389999996,2.9737753731184e-05
1744217352,0.4294165289,2.960538030725e-05
1744217362,0.42936809765,2.7808001123744e-05
1744217372,0.4294244039,2.9729079350621e-05
1744217382,0.42943267264999996,3.0467589969786e-05
1744217392,0.4291283039,2.9027761623459e-05
1744217402,0.4294440914,3.0653554429801e-05
1744217412,0.42944842265,2.9367726045250002e-05
1744217422,0.4294133789,2.8643118200412e-05
1744217432,0.42945236014999993,2.8925807945060998e-05
1744217442,0.42940432265,2.8294241743796e-05
1744217452,0.4294401539,2.8670923749066e-05
1744217462,0.4294417289,2.7346714201202e-05
1744217472,0.42944054765,3.0361358514672e-05
1744217482,0.42943936639999997,3.1242224036775e-05
1744217492,0.42946102264999997,2.9685113312151e-05
1744217502,0.42944842265,2.9739892619542e-05
1744217512,0.42943739765,2.9239036262377e-05
1744217522,0.42949212889999994,3.0787234952176e-05
1744217532,0.4293732164,3.0395461901269e-05
1744217542,0.42947992265,2.9638295422537002e-05
1744217552,0.42948149765,2.9861928083079e-05
1744217562,0.42947677265,3.0017591624688998e-05
1744217572,0.4294708664,2.9490949780097002e-05
1744217582,0.42947913514999997,3.0775589893337996e-05
1744217592,0.42949212889999994,2.9864066971437e-05
1744217602,0.42950433514999997,2.9796216679636e-05
1744217612,0.4294779539,3.0281031374116e-05
1744217622,0.42951851015,2.9601102530534e-05
1744217632,0.42950354765,2.864406881746e-05
1744217642,0.42945787264999996,3.0873503449282e-05
1744217652,0.42951929765,2.9651009925554002e-05
1744217662,0.4295094539,2.9059131986043e-05
1744217672,0.42946811014999997,2.898985576867e-05
1744217682,0.4294708664,3.0244076136375e-05
1744217692,0.42946929139999995,3.047044182093e-05
1744217702,0.42951890389999997,3.0174799919002e-05
1744217712,0.42955237265,2.8510744776478e-05
1744217722,0.42948543515,2.8958485406086002e-05
1744217732,0.4294448789,2.8814942231838002e-05
1744217742,0.42954804139999997,2.90647168612e-05
1744217752,0.42936691639999996,3.0777728781696e-05
1744217762,0.42953701639999997,3.0185613187923e-05
1744217772,0.4295354414,3.0817773524843e-05
1744217782,0.42939290389999996,3.1309599020052e-05
1744217792,0.4295362289,3.0203437257573e-05
1744217802,0.4294818914,3.1273356745097e-05
1744217812,0.42946929139999995,3.0706432503096e-05
1744217822,0.42953032264999996,2.9602766110368e-05
1744217832,0.42942912889999996,3.1135041964613e-05
1744217842,0.42950276015,2.9625937400912998e-05
1744217852,0.42952323514999996,2.9664080909964e-05
1744217862,0.4294748039,3.0830012719336e-05
1744217872,0.42916886015,2.9612153453717e-05
1744217882,0.4295456789,2.9926688869474e-05
1744217892,0.4294314914,3.1200991022318e-05
1744217902,0.4295322914,2.8665814182432998e-05
1744217912,0.42954686015,3.0600201047982e-05
1744217922,0.4294566914,3.0236233545729e-05
1744217932,0.42955946014999996,3.0073321549128e-05
1744217942,0.42948228515,3.1346554257793004e-05
1744217952,0.4295362289,3.0440616211048997e-05
1744217962,0.4295574914,3.1589912222081e-05
1744217972,0.42937046014999997,3.1742010949761004e-05
1744217982,0.4294748039,3.1771004769725e-05
1744217992,0.42957087889999995,3.1955662131298996e-05
1744218002,0.4292495789,3.1197782689781e-05
1744218012,0.42955985389999995,2.9045823347371e-05
1744218022,0.42957442264999995,2.9433199794431e-05
1744218032,0.42940747265,3.1794294887401e-05
