Timestamp,Voltage (V),Current (A)
260,0.56330294765,-4.662700693316002e-06
270,0.5622575414,2.921530151219997e-07
280,0.5633183038999999,-1.3507508980839996e-06
290,0.5633159414,3.3469312802000015e-07
300,0.56241622265,-3.60564415461e-07
310,0.5633293289,-1.137693852201002e-06
320,0.56327459765,2.8537986865499965e-07
330,0.56324467265,-8.215244752800033e-08
340,0.56329901015,1.0322083869900026e-06
350,0.56311316015,2.8324098029700035e-07
360,0.56335649765,5.964692976130037e-07
370,0.5633793351499999,3.420604101420015e-07
380,0.56334783515,-5.782557194529983e-07
21,0.5535281039000001,-6.684455118819983e-07
31,0.56342737265,-5.104054276520016e-07
41,0.5628540726499999,-5.079189787471e-06
51,0.5600903413999999,-5.170597469879987e-07
121,0.5631489914,-1.7605114147574e-05
131,0.5596454039000001,-7.137186487929994e-07
141,0.5634773788999999,-5.351214708999966e-07
151,0.56348092265,-6.668146183202998e-06
221,0.5626796413999999,-6.414717531450011e-07
231,0.5634671414,-7.590957682549e-06
241,0.56093257265,8.210525752029983e-07
251,0.56346123515,-8.526275649319985e-07
261,0.5629536914000001,-1.2642893157013997e-05
271,0.55362299765,-5.594543054617999e-06
281,0.56352974765,-3.6519867357000073e-07
291,0.5635143914,-4.634419836137999e-06
301,0.5591799914,8.563442331100004e-07
311,0.5635293538999999,-4.285899860915e-06
321,0.5632623914,-1.8814328651300022e-06
331,0.56198073515,-3.681693518450005e-07
341,0.56316041015,-7.790468435497997e-06
351,0.56258632265,-5.985751588539985e-07
