Timestamp,Voltage (V),Current (A)
1744073667,0.41944638515,-2.8849487899842002e-05
1744073677,0.4194436289,-9.141651742098996e-06
1744073687,0.4192585664,-3.240696416639e-06
1744073697,0.41947827889999995,-2.6031740142438998e-05
1744073707,0.41949521014999996,-2.0687608752845e-05
1744073717,0.41855375389999994,1.0892157912000293e-07
1744073727,0.4186230539,-4.5515081173700154e-07
1744073737,0.41951292889999997,-2.078801767854e-05
1744073747,0.41951174765,-2.1777491198377e-05
1744073757,0.4195011164,-2.9900632700667996e-05
1744073767,0.41952789139999996,-8.867755205144e-06
1744073777,0.41842184764999996,-1.006984008100998e-06
1744073787,0.41826828515,-2.2921202334252e-05
1744073823,0.41777688515,-4.97453270372996e-07
1744073833,0.4195649039,-9.296275458200006e-07
1744073843,0.41957789765,-4.270214679623001e-06
1744073853,0.41912114764999997,1.1187145383579985e-06
1744073863,0.41953104139999997,-2.0972229350260004e-06
1744073873,0.41921013515,-1.1165426228830014e-06
1744073883,0.41858171015,-3.2147028936199766e-07
1744073893,0.41909673514999995,-8.007090295310996e-06
1744073903,0.41874393514999997,-5.604316498029996e-07
1744073913,0.41898806014999995,-2.2857709159000825e-08
1744073923,0.41896207264999996,-1.3433212405294997e-05
1744073933,0.4185458789,1.076144806790041e-07
1744073943,0.41862974764999994,4.987933959309994e-07
1744073953,0.41880575389999997,-8.592670396878996e-06
1744073963,0.41852619139999997,-1.0585549829550007e-06
1744073973,0.41874236015,-2.2372012953439992e-06
1744073983,0.41855769139999993,-2.2026226002230015e-06
1744073993,0.4180592039,7.80413696400998e-07
1744074003,0.41862541639999995,-6.188797536748999e-06
1744074013,0.41846516014999996,-1.6573248960639992e-06
1744074023,0.41827340389999995,-1.7305520274299782e-07
1744074033,0.41847854765,-5.207760743212998e-06
1744074043,0.41838601639999995,3.377826334260029e-07
1744074053,0.41837302265,-1.7911538642400036e-07
1744074063,0.41821001015,-1.0540009419706996e-05
1744074073,0.41757922264999997,6.650029335299868e-08
1744074083,0.4182852164,-1.050237083784996e-06
1744074093,0.41813047265000003,-4.915208346690997e-06
1744074103,0.4172000414,2.0053729712099792e-07
1744074113,0.4181442539,-7.849763173866997e-06
1744074123,0.41808361639999997,-2.1407136649719975e-06
1744074133,0.41784224765,7.459538284110032e-07
1744074143,0.41802534140000003,-7.191579695257996e-06
1744074153,0.41754063514999995,-9.795645595099593e-08
1744074163,0.4179206039,2.149153799719985e-07
1744074173,0.41797533514999996,-6.987197029937998e-06
1744074183,0.41739888514999995,1.4908514939799812e-07
1744074193,0.41788004765,-7.110152434500167e-08
1744074203,0.41787768515,-4.739344192811002e-06
1744074213,0.4172268164,-5.019687013510006e-07
1744074223,0.41780287265,-1.4041042799029996e-06
1744074233,0.4175788289,-2.7854696777780013e-06
1744074243,0.4176323789,-1.2505796266510007e-06
1744074253,0.4177560164,-5.392418104786997e-06
1744074263,0.4175591414,-1.050593565177998e-06
1744074273,0.41756111014999997,3.750647338899833e-08
1744074283,0.41763592265,-1.0468713141107001e-05
1744074293,0.4172528039,-1.1352281011199915e-07
1744074303,0.41756898515,-3.956184191059961e-07
1744074313,0.41755244765,-6.8238097248129965e-06
1744074323,0.41719413515,-5.579362800519982e-07
1744074333,0.4175189789,-4.761832139239992e-07
1744074343,0.41749574764999997,-5.524791528721002e-06
1744074353,0.4163188289,5.194693167250017e-07
1744074363,0.4174260539,-3.2633923986599985e-06
1744074373,0.41733785389999994,-6.897155683310019e-07
1744074383,0.4172150039,-2.3223111398100113e-07
1744074393,0.4173685664,-6.903780383975998e-06
1744074403,0.41702561015,8.456201726500333e-08
1744074413,0.4149375539,6.436436686199981e-07
1744074423,0.41726343515,-1.0783010902601997e-05
1744074433,0.41671572889999997,5.9489492623999453e-08
1744074443,0.4172488664,2.5591074016700097e-07
1744074453,0.41717523515,-9.28317485512e-06
1744074463,0.41652712264999997,7.526081477470003e-07
1744074473,0.4171787789,-1.2700405488418e-05
1744074483,0.41714058514999997,-1.8902260728239986e-06
1744074493,0.4168818914,-2.9378356783899614e-07
1744074503,0.4171212914,-8.091338731189996e-06
1744074513,0.4168629914,-1.0395426419949994e-06
1744074523,0.4169976539,5.343227081000006e-07
1744074533,0.41632552265,-1.1952151044511002e-05
1744074543,0.41662398514999993,8.17250107010998e-07
1744074553,0.41703427265,-3.5141472637400145e-07
1744074563,0.4170039539,-1.1734935049043002e-05
1744074573,0.41633182265,-8.855426802190021e-07
1744074583,0.4169362289,-1.3736845343669974e-06
1744074593,0.41671612264999996,-4.254410671199999e-06
1744074603,0.41664209765,-5.138514144509997e-07
1744074613,0.41689016014999997,-3.1767674201609996e-06
1744074623,0.41687165389999997,-9.695534618359966e-07
1744074633,0.41674171639999996,1.0678269076200362e-07
1744074643,0.41684606015,-5.244953635216e-06
1744074653,0.41652003514999997,-6.470566283019985e-07
1744074663,0.41677872889999995,-2.1785303113000054e-07
1744074673,0.41679329765,-1.2637308281857e-05
1744074683,0.4159487039,5.959939890889986e-07
1744074693,0.41675786015,2.6217895944000505e-08
1744074703,0.41675786015,-8.874290697349002e-06
1744074713,0.41560771639999994,-1.3480267949170996e-05
1744074723,0.4166873789,-2.8072150427509965e-06
1744074733,0.41663422265,-2.4051040314469987e-06
1744074743,0.41625149764999997,-8.639161423769964e-07
1744074753,0.41663737264999995,-6.558706395551998e-06
1744074763,0.41635859765,-7.191846968190006e-07
1744074773,0.41652948515,-5.038699354470007e-07
1744074783,0.41659642264999996,-1.1193915121599998e-05
1744074793,0.4162038539,-1.6573248960639992e-06
1744074803,0.4165424789,-3.854289045100023e-08
1744074813,0.4164936539,-7.775258562729996e-06
1744074823,0.4160691914,-7.834701746899962e-07
1744074833,0.4165157038999999,-1.1010564858466998e-05
1744074843,0.41650271015,-4.785805601031999e-06
1744074853,0.41642238514999996,-5.043452439709991e-07
1744074863,0.41647199765,-3.4188182860079975e-06
1744074873,0.41620976014999994,-1.6529282922169976e-06
1744074883,0.41629244765,-2.9794251742399855e-07
1744074893,0.41630780389999994,-6.912811245932001e-06
1744074903,0.41592468515,-1.1988898246660017e-06
1744074913,0.41636017264999997,-4.904424696439968e-07
1744074923,0.41635662889999997,-1.0148711677323998e-05
1744074933,0.4159849289,-1.1388821235109979e-06
1744074943,0.41628102889999996,-8.06522638103997e-07
1744074953,0.41634087889999993,-6.929684698533996e-06
1744074963,0.41596012265,-2.948530120179958e-07
1744074973,0.4163015039,-1.7418109862049987e-06
1744074983,0.41626409765,-2.876253605861996e-06
1744074993,0.41589082264999994,1.54194716031004e-07
1744075003,0.4161770789,-6.102291385380997e-06
1744075013,0.41599792264999996,-1.2032834666460001e-05
1744075023,0.41616172265,-9.425797030989994e-07
1744075033,0.41624441014999997,-1.6928868945053e-05
1744075043,0.41536792264999994,-1.302863564291001e-06
1744075053,0.4162282664,-1.0419191846149979e-06
1744075063,0.4161975539,-1.0950200675919e-05
1744075073,0.41572623514999996,-9.781090152680006e-07
1744075083,0.4161164414,-8.452602828099972e-07
1744075093,0.41610777889999995,-6.322240404861997e-06
1744075103,0.41585381014999995,-6.551664918799747e-08
1744075113,0.41610896015,-6.679197106385997e-06
1744075123,0.41594004139999996,-7.700427088869991e-07
1744075133,0.41583569765,-1.2731567815409963e-06
1744075143,0.41596091015,-9.204748948659996e-06
1744075153,0.41513049139999997,-9.181013141129968e-07
1744075163,0.41601288515,4.790680921850005e-07
1744075173,0.41591444765,-9.660213341783e-06
1744075183,0.41564748514999994,1.5018526959987687e-09
1744075193,0.4159935914,-8.984948374980009e-07
1744075203,0.41599595389999994,-5.246973696442997e-06
