Timestamp,Voltage (V),Current (A)
101,0.5631312726500001,-1.4548730835099927e-07
111,0.5625922289,-8.591630571369994e-07
121,0.5630859914,5.066666625999866e-09
131,0.5631422976499999,-4.240181034150019e-07
141,0.56307299765,-1.1971074177009977e-06
151,0.56317064765,-1.8565087862900125e-07
161,0.5631332414,1.2769626581799831e-07
171,0.5623835414,-3.1885609248e-07
181,0.5631718289,-1.720540929756002e-06
191,0.5631493851499999,-1.4573388345909965e-06
201,0.5631411164,-1.6038526871139962e-06
211,0.56317143515,-2.1214932884200014e-07
221,0.5631698601499999,1.05594419452001e-07
231,0.56317379765,-1.0567725759899968e-06
241,0.5629930664,-5.553220831700005e-07
251,0.5626056164000001,-9.694346347050004e-07
261,0.5631875788999999,-7.441383943290015e-07
271,0.56317537265,1.3031046270000273e-07
281,0.56317537265,7.306251285119992e-07
291,0.5632198664,-4.0286687409700126e-07
301,0.5631974226500001,-5.06008823805e-07
311,0.5632084476499999,-1.8154838074249988e-06
321,0.5632049039,-1.281237026449002e-06
331,0.56302889765,1.7424688250004122e-08
341,0.5632423101499999,3.730742913329982e-07
351,0.5632084476499999,-1.2464206770659982e-06
361,0.56311316015,4.043258267860008e-07
20,0.5620409789,-1.5546878735499828e-07
30,0.56332027265,-2.3156272018039963e-06
40,2.3624541913999995,-1.088885520029984e-07
50,2.35997396015,2.0255735834800103e-07
60,2.3381606039,-2.340135209459983e-07
70,2.33479286015,7.038890240370011e-07
80,2.2527522913999998,6.381776205940037e-07
90,2.3492966413999996,-3.1719251264599905e-07
100,0.5631970289,2.6553573777799783e-07
110,0.56328247265,6.510109507419995e-07
120,0.56327144765,-4.2461223906999643e-07
130,0.56300606015,-1.7186693143300197e-07
140,0.5632773539,3.556067030760016e-07
150,0.56328326015,-2.9342708644600077e-07
160,0.56319269765,1.6589026758840017e-06
170,2.3562904289,-7.53288083416e-07
180,2.36246561015,-1.0781910782399875e-07
190,2.3615375414,-2.3116166980200148e-07
200,2.36298457265,-1.675386619975997e-06
