Timestamp,Voltage (V),Current (A)
389,0.6478690289,7.410522973699921e-08
394,0.6478863539,-9.394901976929966e-07
399,0.64791588515,-6.611078484299878e-08
404,0.6479280914,-3.6760483485996295e-08
409,0.6479336039,-6.148544758009992e-07
414,0.6479674663999999,1.9317001499900334e-07
419,0.6479367538999999,-2.526693805129975e-07
424,0.6479473851499999,-3.6047520699998786e-08
429,0.6478784789,-3.733977456089958e-07
434,0.6479836101500001,-4.880659270239983e-07
439,0.6486510164,-1.1032339842110005e-06
444,0.6487112601499999,-1.9278050648899667e-07
449,0.6487809539,-7.885490652998926e-09
454,0.6488632476499999,9.692003888900081e-08
459,0.6489061664,5.327779553970026e-07
464,0.6489612913999999,-9.859516059140003e-07
469,0.6490487038999999,-2.1773420399899757e-07
474,0.64911682265,-7.529009259996783e-09
479,0.64912076015,-1.6105366251200248e-07
484,0.6492258914,-4.749949426139966e-07
489,0.64925069765,-6.361541509199733e-08
494,0.64930818515,-2.0799037925699773e-07
499,0.6493818163999999,-3.0067554143699916e-07
504,0.6494188289,-1.5177030171389957e-06
539,0.6497590288999999,-4.389011134599849e-08
544,0.6498188789,-3.426215186799983e-07
549,0.6498645539000001,4.9478394950036694e-09
554,0.64992007265,2.8668696709599847e-07
559,0.64993267265,1.7653421665900047e-07
564,0.6499267664,2.5745549286999896e-07
569,0.6500196913999999,1.9970550720400422e-07
574,0.65009253515,-9.759997455800057e-08
579,0.6500889914,-1.0128361561899786e-07
584,0.6501496288999999,1.2520089606700365e-07
589,0.65017207265,-3.3489775516500157e-07
594,0.6502291664,-5.506878250609998e-07
599,0.6502803539,-1.1399811863599748e-07
604,0.6503142164,8.067933194830007e-07
609,0.6503500476499999,-1.176075015514e-06
614,0.6503846976500001,-2.6570968889968647e-09
619,0.6504008414,-7.258390161549977e-07
624,0.65044376015,-7.704288089500124e-08
634,0.6505355039,-1.3661984251139999e-06
639,0.65055716015,-3.034085654499998e-07
644,0.6505764539,-4.3007828709599766e-07
654,0.65068158515,-1.6333218156020017e-06
659,0.65070284765,-7.071831565879985e-07
664,0.6507315913999999,9.299874356599757e-08
669,0.6507693914,9.438010015259997e-07
674,0.6508127039,5.40145237519004e-07
679,0.65083829765,-2.30329879885001e-07
684,0.6508839726500001,-4.6028999703997793e-08
689,0.6509119289,-1.4441786417199962e-07
694,0.6509442164,-3.031709111880006e-07
699,0.6509497288999999,-9.952201221320018e-07
704,0.65100209765,-1.5119101063899967e-07
709,0.6510316289,5.374122135060034e-07
714,0.65098949765,-4.533684047719976e-07
719,0.65109344765,-3.0566628093900205e-07
724,0.6510946289,-5.803053993499991e-08
729,0.6511473914,-1.0974996059001684e-08
