Timestamp,Voltage (V),Current (A)
1743751945,-0.1321245211,-1.8980982821399688e-07
1743751955,-0.1321442086,4.1775329258899793e-07
1743751965,-0.13226430235,-7.378405563859998e-07
1743751975,-0.13237337110000003,-8.785318794899961e-07
1743751985,-0.13236273985,6.205912052060041e-07
1743751995,-0.13219775860000002,2.548412959880013e-07
1743752005,-0.13227296485,-1.2980212705899987e-07
1743752015,-0.13222335235,5.710402915789977e-07
1743752025,-0.13216389609999998,-1.5974656407099689e-07
1743752035,-0.1322914711,-5.1257393467999855e-08
1743752045,-0.1321827961,9.56040196019001e-07
1743752055,-0.13217098359999999,-5.658976978290008e-07
1743752065,-0.13223516485,6.174720811300173e-08
1743752075,-0.13221862734999998,-2.4758943255000958e-08
1743752085,-0.1321560211,-8.738976213810022e-07
1743752095,-0.13217098359999999,-2.390042604480012e-07
1743752105,-0.1321694086,-1.1138392175399984e-07
1743752115,-0.1321481461,-9.113281676459967e-07
1743752125,-0.1321733461,-2.923576422670011e-07
1743752135,-0.13240526485,8.811791034889983e-07
1743752145,-0.13217688985,-4.424363087200019e-07
1743752155,-0.1321662586,-3.4285917294199747e-07
1743752165,-0.13238715235,3.557255302069978e-07
1743752175,-0.1321583836,6.98660630272999e-07
1743752187,-0.13218870235,-1.774518065899994e-07
1743752195,-0.13224540235,1.1236756591900105e-07
1743752205,-0.1321654711,-9.500658123519969e-07
1743752215,-0.13221547735,6.100155905470038e-07
1743752225,-0.13232375859999998,3.72836637070999e-07
1743752235,-0.13218712735,-1.4792030266950015e-06
1743752245,-0.13218791485,-9.598096370939968e-07
1743752255,-0.1322111461,5.652177621600011e-07
1743752265,-0.1321623211,4.785927836610022e-07
1743752275,-0.1321497211,5.920726937660021e-07
1743752285,-0.1322190211,8.710787973540031e-07
1743752295,-0.1322765086,5.80071153535e-07
1743752305,-0.1321898836,6.999677287139979e-07
1743752315,-0.1321764961,-3.8504280444699577e-07
1743752325,-0.13226312110000002,1.325236092036002e-06
1743752335,-0.13216428984999998,-4.2247335071199713e-07
1743752345,-0.13228871485,7.409630889090003e-07
1743752355,-0.13223043985000002,-2.794054849880023e-07
1743752365,-0.13219657735,-7.529316020229979e-07
1743752375,-0.13219421485000002,-1.789965592929974e-07
1743752385,-0.1322772961,3.002036413600077e-08
1743752395,-0.13214578359999998,4.285665615100042e-07
1743752405,-0.1321875211,-3.973116176099608e-08
1743752415,-0.1321402711,-2.003854428729972e-07
1743752425,-0.13218397734999998,-7.487726524380023e-07
1743752437,-0.1322371336,-1.0677046720419992e-06
1743752445,-0.13226312110000002,-3.940736664029981e-07
1743752455,-0.1322717836,-7.74795794126996e-07
1743752465,-0.13216665235,-8.595195385300016e-07
1743752475,-0.13230052735,-1.8698759573998415e-08
1743752485,-0.13216586484999998,5.7231777135003953e-08
1743752495,-0.13218043359999998,-5.170597469879987e-07
1743752505,-0.13226902734999998,-4.876202371699841e-08
1743752515,-0.1321686211,-5.904949139459996e-07
1743752525,-0.1322032711,-6.63098290987e-07
1743752535,-0.13218003985000001,-8.773732268499776e-08
1743752545,-0.13222807735,5.779629412004151e-09
1743752555,-0.13216665235,-8.826908290749985e-07
1743752565,-0.13220287735,-3.2349035058900076e-07
1743752575,-0.13220838985,-1.7629315394998763e-08
1743752585,-0.1321827961,-3.1564775994300106e-07
1743752595,-0.1321701961,-1.6045952685700117e-07
1743752605,-0.13226942109999998,3.56052392929982e-08
1743752615,-0.1321497211,5.887455340980002e-07
1743752625,-0.1321835836,-4.993545044689962e-07
1743752635,-0.1321670461,-1.679752547799828e-08
1743752645,-0.13222413985,-8.408636789630024e-07
1743752655,-0.1321544461,-6.095072549060009e-07
1743752665,-0.13229658985,3.220974521340035e-07
1743752675,-0.1321662586,-1.2168327214469966e-06
1743752685,-0.13218003985000001,-2.61937896730999e-07
1743752695,-0.1322560336,6.021729999010041e-07
1743752705,-0.13216507735,-9.445997643260025e-07
1743752715,-0.13218476485,-1.6224193382199833e-07
1743752725,-0.1322150836,-3.333530024619968e-07
1743752735,-0.1322906836,-1.0116182662099987e-06
1743752745,-0.13221862734999998,1.0452497527300135e-07
1743752755,-0.13220051484999998,-1.6414316791799847e-07
1743752765,-0.13217531485,1.022821043640998e-06
1743752775,-0.13223122735,-8.429133588599963e-08
1743752785,-0.13223201485000002,6.950958163429979e-07
1743752795,-0.13227138985,-6.649995250830002e-07
1743752805,-0.13225800235,-1.2924067767629968e-06
1743752815,-0.13222256485,-5.452217770349985e-07
1743752825,-0.1321788586,1.1581355271799917e-07
1743752835,-2.2642559648500002,6.8198768876216e-05
1743752845,-2.2640626336,6.6995644174841e-05
1743752855,-2.26401498985,6.6946449742607e-05
1743752865,-2.2641224836,6.721654381137e-05
1743752875,-2.2640338898500003,6.7850843036648e-05
1743752885,-2.2642059586,6.7951608443736e-05
1743752895,0.3142367789,5.787640550940012e-07
1743752905,0.3079257539,5.542856661079986e-07
1743752915,0.30265304764999995,1.685727988819978e-07
1743752925,0.2986135664,-3.9015237108000163e-07
1743752935,0.29502650389999996,6.031236169490008e-07
1743752945,0.29171388514999996,7.024630984649993e-07
1743752955,0.28865956639999996,-5.041075897089999e-07
1743752965,0.28640771014999994,3.035604196980005e-07
1743752975,0.28366051639999995,-2.4767864101100137e-07
1743752985,0.28165514764999994,-3.9288539509300225e-07
1743752995,0.27964938515,1.9934902581100208e-07
1743753005,0.27776804764999996,-9.316476070469969e-07
1743753015,-2.2641016148500004,6.7874489635717e-05
1743753025,-2.2639397836,6.6689545485385e-05
1743753035,-2.2640161711,6.7176736722485e-05
1743753045,-2.2640331023500004,6.7015607132849e-05
1743753055,-2.2639677398500004,6.7897066790607e-05
1743753065,-2.2640740523500003,6.7301267555773e-05
1743753075,-2.26404727735,6.81231948209e-05
1743753085,-2.2641201211000004,6.7520503612468e-05
1743753095,-2.2639736461,6.6883352536046e-05
1743753105,-2.2640075086,6.7071693538681e-05
1743753115,-2.2640110523500003,6.7484261337513e-05
1743753125,-2.2639224586,6.6890600991037e-05
1743753135,-2.26407798985,6.7763980403887e-05
1743753145,-2.26386300235,6.7649668703865e-05
1743753155,-2.2640145961000004,6.7836940262321e-05
1743753165,-2.2640626336,6.7691139372584e-05
1743753175,-2.2638807211000005,6.691365345445099e-05
1743753185,-2.26398191485,6.7736174855233e-05
1743753195,-2.26404885235,6.7253974357635e-05
1743753205,-2.2639964836,6.7120887970915e-05
1743753215,-2.2641043711,6.7310654899122e-05
1743753225,-2.2638126023500003,6.7531198054258e-05
1743753235,-2.26394962735,6.8687148384626e-05
1743753245,-2.2640610586000003,6.810857908378699e-05
1743753255,-2.2641130336,6.8015537440214e-05
1743753265,-2.2639992398500004,6.7981671707879e-05
1743753275,-2.2639988461000002,6.729853453176e-05
1743753285,-2.2639803398500002,6.6615516182772e-05
1743753295,-2.26405908985,6.6899869507255e-05
1743753305,-2.2638921398500003,6.8420619129793e-05
1743753315,-2.2638618211000003,6.7153208950547e-05
1743753325,-2.2639275773500005,6.751361163887e-05
1743753335,-2.26396695235,6.7209533010641e-05
1743753345,-2.2638405586000006,6.8359779638721e-05
1743753355,-2.26399845235,6.7604514394085e-05
1743753365,-2.2641701273500003,6.8113450996158e-05
1743753375,-2.2639035586,6.7398705803193e-05
1743753385,-2.2638744211,6.7705279801173e-05
1743753395,-2.2638972586,6.7086665757187e-05
1743753405,-2.2640760211,6.7130512968526e-05
1743753415,-2.2639779773499997,6.7479983560797e-05
1743753425,-2.2640866523500005,6.7955767393321e-05
1743753435,-2.26399057735,6.7242804607321e-05
1743753445,-2.26385040235,6.7799628543187e-05
1743753455,-2.2638318961,6.7975730351329e-05
1743753465,-2.26395513985,6.8477180844149e-05
1743753475,-2.26406538985,6.8073762734404e-05
1743753485,-2.2639740398500003,6.7531911017044e-05
1743753495,-2.2639287586,6.7791904779672e-05
1743753505,-2.2640646023500004,6.7036164226512e-05
1743753515,-2.2640602711,6.847183362325399e-05
1743753525,-2.2639185211000004,6.8127472597616e-05
1743753535,-2.2639783711,6.7725242759181e-05
1743753545,-2.2640791711,6.7222128686527e-05
1743753555,-2.2639425398500004,6.867086906767899e-05
1743753565,-2.2639760086000003,6.7699338444623e-05
1743753575,-2.26411185235,6.7759702627171e-05
1743753585,-2.2640984648500004,6.794210227325601e-05
1743753595,-2.2640508211,6.757076748888099e-05
1743753605,-2.26431030235,6.7036283053643e-05
1743753615,-2.2642319461000002,6.7756969603158e-05
1743753625,-2.2641720961000003,6.9442888937786e-05
1743753635,-2.2639941211,6.8815006377582e-05
1743753645,-2.2640338898500003,6.7839554459203e-05
1743753655,-2.26401892735,6.780200508580699e-05
1743753665,-2.2639728586000003,6.7834682546832e-05
1743753675,-2.2641776086,6.7912989626161e-05
1743753685,-2.2640012086000003,6.756589557651e-05
1743753695,-2.26377401485,6.7378505190923e-05
1743753705,-2.26401577735,6.7589066867055e-05
1743753715,-2.2640744461,6.7100212050121e-05
1743753725,-2.2639173398500003,6.8030747312982e-05
1743753735,-2.2640035711,6.8114163958944e-05
1743753745,-2.2639649836,6.8204116097111e-05
1743753755,-2.2641059461,6.7867835316381e-05
1743753765,-2.26399687735,6.7538684163511e-05
1743753788,-2.2639185211000004,6.6998971334509e-05
1743753795,-2.2639374211,6.839768549351e-05
1743753805,-2.2640732648500004,6.7087378719973e-05
1743753815,-2.2640838961,6.8095508099377e-05
1743753825,-2.26417248985,6.8740026457921e-05
1743753835,-2.2640720836,6.7647292161245e-05
1743753845,-2.2641161836,6.7718826094107e-05
1743753855,-2.26390788985,6.717851912945e-05
1743753865,0.3214077539,7.968118404790017e-07
1743753875,0.31455453515,9.323935969499989e-07
1743753885,-2.2640768086000005,6.754569496424e-05
