Timestamp,Voltage (V),Current (A)
1743753918,-2.2639870336000003,6.7898373889048e-05
1743753925,-2.2639586836000003,6.7608792170801e-05
1743753935,0.3148195289,3.8769002844599794e-07
1743753945,0.30852267889999996,3.002036413600077e-08
1743753955,0.3042182039,1.027930610274004e-06
1743753965,0.2999121539,3.235233777059985e-07
1743753975,0.29648849765,-2.854656686689981e-07
1743753985,0.2933255039,-2.6372030369599614e-07
1743753995,0.29043419765,-6.43135332979002e-07
1743754005,0.28831227889999994,6.175016998000014e-07
1743754015,0.28570722889999994,9.352454480940025e-07
1743754025,0.28383612889999993,7.257532161409992e-07
1743754035,0.28189297265,6.984229760109999e-07
1743754045,0.2800262039,-6.264995346389992e-07
1743754055,0.27830669765,7.391806819440031e-07
1743754065,0.27666476014999997,5.230341306550028e-07
1743754075,0.27504999139999997,-9.457880356359983e-07
1743754085,0.27354822889999997,-6.475319368259968e-07
1743754095,0.2721039539,-3.377496063089984e-07
1743754105,0.27072071015,5.93379792207001e-07
1743754115,0.26939495389999996,4.3890452190699857e-07
1743754125,0.2681160539,-8.664115121279978e-07
1743754135,0.26690291014999995,-6.540674290309977e-07
1743754145,0.26571378515,-3.687931061699927e-08
1743754155,0.26459632265,2.814585733320032e-07
1743754165,0.2634603539,1.7424688250004122e-08
1743754175,0.26244014764999996,9.348889667010004e-07
1743754185,0.2613789914,4.577980357360037e-07
1743754195,0.26039067889999995,2.835974616900025e-07
1743754205,0.25946497265,4.0610823375099796e-07
1743754215,0.25856840389999997,5.182810454149991e-07
1743754225,0.25766081015,1.1439058901299985e-06
1743754235,0.25681661014999996,4.808504991499977e-07
1743754245,0.25600430389999995,-2.7759240199998376e-09
1743754255,0.25520696015,5.187563539390042e-07
1743754265,0.25445489765,2.707641315419999e-07
1743754275,0.2536252664,-1.375258905739966e-07
1743754285,0.25288934765,7.635402437990027e-07
1743754295,0.25221524765000003,-6.226970664469989e-07
1743754305,0.25152539765,2.820527089869977e-07
1743754315,0.25085287265,5.51671469226001e-07
1743754325,0.25015121014999997,-1.9337464214399798e-07
1743754335,0.2471976914,-5.315862756399999e-08
1743754345,0.24895578515,-5.540149847290017e-07
1743754355,0.24834941015,3.493088651329999e-07
1743754365,0.24776429765,-2.7441474548599943e-07
1743754375,0.24720202265,8.719105872710036e-07
1743754385,0.24664486640000002,6.346128066640026e-07
1743754395,0.2461030664,1.0737978828399995e-06
1743754405,0.24554827265,-1.4513082695799713e-07
1743754415,0.2450745914,7.683825374999982e-08
1743754425,0.2445453914,4.917825952020002e-07
1743754435,0.2440744664,-3.901819897499857e-08
1743754445,0.24356692265000002,-1.7353051126699616e-07
1743754455,0.24309599765,4.6528414498900127e-07
1743754465,0.24263924765000003,6.849955102080027e-07
1743754475,0.2421679289,4.876236456169978e-07
1743754485,0.2417497664,5.572563443829984e-07
1743754495,0.24132057890000003,3.735495998570033e-07
1743754505,0.2408598914,6.328303996989986e-07
1743754515,0.24046377889999998,-9.332219784200196e-08
1743754525,0.24001214765,5.193504895939987e-07
1743754535,0.2396022539,-2.790490035950002e-07
1743754545,0.23922740390000002,1.577506091148998e-06
1743754555,0.23880569765,-1.358623107400024e-07
1743754565,0.23843163515000002,-8.524195293399631e-08
1743754575,0.23802607265,-7.099161806009991e-07
1743754585,0.23764177265,8.995973087939983e-07
1743754595,0.2373090539,3.115218374750032e-07
1743754605,0.2369412914,-1.2932681853500153e-07
1743754615,0.23660660390000002,8.995973087939983e-07
1743754625,0.23625301640000002,-7.692405376399827e-08
1743754635,0.23589194765,-8.746899239997041e-10
1743754645,0.23554741640000001,1.3660830064299767e-07
1743754655,0.2352465914,9.086281707500006e-07
1743754665,0.2349103289,-7.945210978730017e-07
1743754675,0.23455871015,9.26422621730022e-08
1743754685,0.23423819764999998,-6.615535382840021e-07
1743754695,0.2339291039,2.7100178580399906e-07
1743754705,0.23360347265,-6.792587808029978e-07
1743754715,0.23330461640000003,-3.846863230540004e-07
1743754725,0.2329825289,1.3957897891800423e-07
1743754735,0.23265768515,-4.4395038540008015e-09
1743754745,0.23236394765,4.981992602759981e-07
1743754755,0.23206863515,4.3747859633500356e-07
1743754765,0.23175284765,4.170403298030004e-07
1743754775,0.2314831289,6.532686662310018e-07
1743754785,0.23119136015,7.48924506686003e-07
1743754795,0.2309098289,2.4735518673500375e-07
1743754805,0.23060782265000002,-1.0449194815599682e-07
1743754815,0.23032353515,6.849073591003803e-09
1743754825,0.2300270414,1.742765011699982e-07
1743754835,0.2297963039,8.372130650190028e-07
1743754845,0.2294876039,-3.781508308489995e-07
1743754855,0.22922969764999998,-1.0758145356199958e-07
1743754865,0.22897848515000002,3.799662649310012e-07
1743754875,0.2287142789,1.5787835709200128e-07
1743754885,0.2284299914,-7.478516540599897e-08
1743754895,0.22815909139999999,4.734832170280031e-07
1743754905,0.22790748515,-1.7638236241099975e-07
1743754915,0.2276385539,-3.341847923789973e-07
1743754925,0.2273912789,3.314847954830012e-07
1743754935,0.22712786015,6.063319494859997e-07
1743754945,0.22689830390000001,-3.255104118159971e-07
1743754955,0.2266329164,1.7308822986000235e-07
1743754965,0.22640257265,3.8757120131500174e-07
1743754975,0.22616553515,5.081807392800039e-07
1743754985,0.2259147164,-3.569996015309989e-07
1743754995,0.22566626015,3.370696706399986e-07
1743755005,0.2254571789,1.2175490926799874e-07
1743755015,0.2250153914,1.85683905745999e-07
1743755025,0.22496617265000002,7.590248128209982e-07
1743755035,0.22476063515000003,1.7582125387300297e-07
1743755045,0.22451021015,-6.497896523149991e-07
1743755055,0.2242782914,5.140032686990005e-07
1743755065,0.22404873515,-4.7166778294600143e-07
1743755075,0.22382587265,4.1466378718300195e-07
1743755085,0.2235829289,-4.86045865797002e-07
1743755095,0.2233584914,7.345464238350024e-07
1743755105,0.22311397265,9.822713732999963e-08
1743755115,0.22292576015,1.0000062344890033e-06
1743755125,0.2226946289,-4.97690924635002e-07
1743755135,0.22247452265,-6.230831665099851e-08
1743755145,0.2222410289,1.1602158831000749e-08
1743755155,0.22203194765,-4.984038874209995e-07
1743755165,0.2218236539,-8.816213848959989e-07
1743755175,0.22161536015000002,4.853659301280023e-07
1743755185,0.22140746014999999,3.249493032780003e-07
1743755195,0.22118381015,4.992687044549977e-07
1743755205,0.22096685389999998,6.544569375409976e-07
1743755215,0.22076171015,1.5823483848500342e-07
1743755225,0.2205534164,2.3333358527699853e-07
1743755235,0.2203415789,-6.535921205069994e-07
1743755245,0.2201675414,-5.297742500049983e-07
1743755255,0.2199738164,5.391946204710005e-07
1743755265,0.2197596164,2.729030198999992e-07
1743755275,0.21956549765,1.8527097265449988e-06
1743755285,0.2193587789,7.085232821460018e-07
1743755295,0.21919064765,-1.660444020139986e-07
1743755305,0.21897172265,1.076293252591001e-06
1743755315,0.21877878515000002,3.894724354110019e-07
1743755325,0.21857954764999998,-1.0270954119099966e-07
1743755335,0.21839684765,2.562672215600031e-07
1743755345,0.2181964289,4.507872350069977e-07
